Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
425,"public DeleteDetectorResult deleteDetector(DeleteDetectorRequest request) {request = beforeClientExecution(request);return executeDeleteDetector(request);}
",22,"public DeleteDetectorResult delete(DeleteDetectorRequest input) {input = beforeClientExecution(input);return executeDeleteDetector(input);}
","public virtual DeleteDetectorResponse DeleteDetector(DeleteDetectorRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteDetectorRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteDetectorResponseUnmarshaller.Instance;return Invoke<DeleteDetectorResponse>(request, options);}
","public virtual DeleteDetectorResponse DeleteDetector(DeleteDetectorRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteDetectorRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteDetectorResponseUnmarshaller.Instance;return Invoke<DeleteDetectorResponse>(request, options);}
","public virtual DeleteDetectorResponse DeleteDetector(DeleteDetectorRequest input){var options = new InvokeOptions();options.RequestMarshaller = DeleteDetectorRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteDetectorResponseUnmarshaller.Instance;return Invoke<DeleteDetectorResponse>(input, options);}
",-1,"deleteDetector,request","deleteDetector:0.0,request:0.3893258161237715,",0,0,"request:input,deleteDetector:delete,",0,0,Greedy,22,0.17084359725316364,failed,[],1.0,0.7953006008130087
426,"public int[] grow() {assert bytesStart != null;return bytesStart = ArrayUtil.grow(bytesStart, bytesStart.length + 1);}
",30,"public int[] grow() {assert next != null;return next = ArrayUtil.grow(next, next.length + 1);}
","public override int[] Grow(){Debug.Assert(bytesStart != null);return bytesStart = ArrayUtil.Grow(bytesStart, bytesStart.Length + 1);}
","public int[] Grow(){Debug.Assert(bytesStart!= null);return bytesStart = ArrayUtil.Grow(bytesStart, bytesStart.Length + 1);}
","public int[] Grow(){Debug.Assert(next!= null);return next = ArrayUtil.Grow(next, next.Length + 1);}
",-1,"grow,bytesStart","grow:0.45576198617410346,bytesStart:0.7063040642975833,",0,0,"bytesStart:next,",0,0,Greedy,27,0.12075158357620239,failed,[],0.8658443839673731,0.46850890018649444
427,"public ListExclusionsResult listExclusions(ListExclusionsRequest request) {request = beforeClientExecution(request);return executeListExclusions(request);}
",22,"public ListExclusionsResult lists(ListExclusionsRequest parent) {parent = beforeClientExecution(parent);return executeListExclusions(parent);}
","public virtual ListExclusionsResponse ListExclusions(ListExclusionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListExclusionsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListExclusionsResponseUnmarshaller.Instance;return Invoke<ListExclusionsResponse>(request, options);}
","public virtual ListExclusionsResponse ListExclusions(ListExclusionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListExclusionsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListExclusionsResponseUnmarshaller.Instance;return Invoke<ListExclusionsResponse>(request, options);}
","public virtual ListExclusionsResponse List(ListExclusionsRequest parent){parent = Validate(parent);return Invoke<ListExclusionsResponse>(parent, ""ListExclusionsResponse"", parent);}
",-1,"listExclusions,request","listExclusions:0.0,request:0.517043815157769,",0,0,"request:parent,listExclusions:lists,",0,0,Greedy,21,0.15685638189315795,failed,[],1.0,0.19779609921627356
428,"public static SpatialStrategy getSpatialStrategy(int roundNumber) {SpatialStrategy result = spatialStrategyCache.get(roundNumber);if (result == null) {throw new IllegalStateException(""Strategy should have been init'ed by SpatialDocMaker by now"");}return result;}
",38,"public static SpatialStrategy build(int create) {SpatialStrategy identifier = spatialStrategyCache.get(create);if (identifier == null) {throw new IllegalStateException(""Strategy should have been init'ed by SpatialDocMaker by now"");}return identifier;}
","public static SpatialStrategy GetSpatialStrategy(int roundNumber){SpatialStrategy result;if (!spatialStrategyCache.TryGetValue(roundNumber, out result) || result == null){throw new InvalidOperationException(""Strategy should have been init'ed by SpatialDocMaker by now"");}return result;}
","public static SpatialStrategy GetSpatialStrategy(int roundNumber){SpatialStrategy result = spatialStrategyCache[roundNumber];if (result == null){throw new InvalidOperationException(""Strategy should have been inited by SpatialDocMaker by now"");}return result;}
","public static SpatialStrategy Get(int create){SpatialStrategy identifier = spatialStrategyCache.Get(create);if (identifier == null){throw new InvalidOperationException(""Strategy should have been inited by SpatialDocMaker by now"");}return identifier;}
",-1,"getSpatialStrategy,roundNumber,result","getSpatialStrategy:0.15981987453860547,roundNumber:0.18230603943798057,result:0.332884978326752,",0,0,"result:identifier,roundNumber:create,getSpatialStrategy:get,",0,0,Greedy,34,0.25371371110280355,failed,[],0.559574163992888,0.45688692096407985
429,"public DBCluster restoreDBClusterToPointInTime(RestoreDBClusterToPointInTimeRequest request) {request = beforeClientExecution(request);return executeRestoreDBClusterToPointInTime(request);}
",22,"public DBCluster create(RestoreDBClusterToPointInTimeRequest instruction) {instruction = beforeClientExecution(instruction);return executeRestoreDBClusterToPointInTime(instruction);}
","public virtual RestoreDBClusterToPointInTimeResponse RestoreDBClusterToPointInTime(RestoreDBClusterToPointInTimeRequest request){var options = new InvokeOptions();options.RequestMarshaller = RestoreDBClusterToPointInTimeRequestMarshaller.Instance;options.ResponseUnmarshaller = RestoreDBClusterToPointInTimeResponseUnmarshaller.Instance;return Invoke<RestoreDBClusterToPointInTimeResponse>(request, options);}
","public virtual RestoreDBClusterToPointInTimeResponse RestoreDBClusterToPointInTime(RestoreDBClusterToPointInTimeRequest request){var options = new InvokeOptions();options.RequestMarshaller = RestoreDBClusterToPointInTimeRequestMarshaller.Instance;options.ResponseUnmarshaller = RestoreDBClusterToPointInTimeResponseUnmarshaller.Instance;return Invoke<RestoreDBClusterToPointInTimeResponse>(request, options);}
","public virtual RestoreDBClusterToPointInTimeResponse Restore(RestoreDBClusterToPointInTimeRequest instruction){instruction = ValidateRequest<RestoreDBClusterToPointInTimeRequest>(instruction);return Invoke<RestoreDBClusterToPointInTimeResponse>(instruction);}
",-1,"restoreDBClusterToPointInTime,request","restoreDBClusterToPointInTime:0.0,request:0.42456062711069886,",0,0,"request:instruction,restoreDBClusterToPointInTime:create,",0,0,Greedy,22,0.19175758759180705,failed,[],1.0,0.19682144694015952
430,"public void serialize(LittleEndianOutput out) {out.writeShort(field_1_categoryDataType);out.writeShort(field_2_valuesDataType);out.writeShort(field_3_numCategories);out.writeShort(field_4_numValues);out.writeShort(field_5_bubbleSeriesType);out.writeShort(field_6_numBubbleValues);}
",51,"public void record(LittleEndianOutput bos) {bos.writeShort(field_1_categoryDataType);bos.writeShort(field_2_valuesDataType);bos.writeShort(field_3_numCategories);bos.writeShort(field_4_numValues);bos.writeShort(field_5_bubbleSeriesType);bos.writeShort(field_6_numBubbleValues);}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(field_1_categoryDataType);out1.WriteShort(field_2_valuesDataType);out1.WriteShort(field_3_numCategories);out1.WriteShort(field_4_numValues);out1.WriteShort(field_5_bubbleSeriesType);out1.WriteShort(field_6_numBubbleValues);}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteShort(field_1_categoryDataType);out1.WriteShort(field_2_valuesDataType);out1.WriteShort(field_3_numCategories);out1.WriteShort(field_4_numValues);out1.WriteShort(field_5_bubbleSeriesType);out1.WriteShort(field_6_numBubbleValues);}
","public override void Record(ILittleEndianOutput bos){bos.WriteShort(field_1_categoryDataType);bos.WriteShort(field_2_valuesDataType);bos.WriteShort(field_3_numCategories);bos.WriteShort(field_4_numValues);bos.WriteShort(field_5_bubbleSeriesType);bos.WriteShort(field_6_numBubbleValues);}
",-1,"serialize,out","serialize:0.42184654009228284,out:0.7321524664083575,",0,0,"out:bos,serialize:record,",0,0,Greedy,20,0.23439685901006063,failed,[],1.0,0.6396861490546798
431,"public PostAgentProfileResult postAgentProfile(PostAgentProfileRequest request) {request = beforeClientExecution(request);return executePostAgentProfile(request);}
",22,"public PostAgentProfileResult execute(PostAgentProfileRequest parent) {parent = beforeClientExecution(parent);return executePostAgentProfile(parent);}
","public virtual PostAgentProfileResponse PostAgentProfile(PostAgentProfileRequest request){var options = new InvokeOptions();options.RequestMarshaller = PostAgentProfileRequestMarshaller.Instance;options.ResponseUnmarshaller = PostAgentProfileResponseUnmarshaller.Instance;return Invoke<PostAgentProfileResponse>(request, options);}
","public virtual PostAgentProfileResponse PostAgentProfile(PostAgentProfileRequest request){var options = new InvokeOptions();options.RequestMarshaller = PostAgentProfileRequestMarshaller.Instance;options.ResponseUnmarshaller = PostAgentProfileResponseUnmarshaller.Instance;return Invoke<PostAgentProfileResponse>(request, options);}
","public virtual PostAgentProfileResponse Execute(PostAgentProfileRequest parent){parent = beforeClientExecution(parent);return ExecutePostAgentProfile(parent);}
",-1,"postAgentProfile,request","postAgentProfile:0.0,request:0.9389123598096405,",0,0,"request:parent,postAgentProfile:execute,",0,0,Greedy,20,0.12491819461186728,failed,[],1.0,0.1478631136068262
432,"public ParseTreePattern compileParseTreePattern(String pattern, int patternRuleIndex) {if ( getTokenStream()!=null ) {TokenSource tokenSource = getTokenStream().getTokenSource();if ( tokenSource instanceof Lexer ) {Lexer lexer = (Lexer)tokenSource;return compileParseTreePattern(pattern, patternRuleIndex, lexer);}}throw new UnsupportedOperationException(""Parser can't discover a lexer to use"");}
",66,"public ParseTreePattern create(String parser, int string) {if ( getTokenStream()!=null ) {TokenSource parser = getTokenStream().getTokenSource();if ( parser instanceof Lexer ) {Lexer l = (Lexer)parser;return create(parser, string, l);}}throw new UnsupportedOperationException(""Parser can't discover a lexer to use"");}
","public virtual ParseTreePattern CompileParseTreePattern(string pattern, int patternRuleIndex){if (((ITokenStream)InputStream) != null){ITokenSource tokenSource = ((ITokenStream)InputStream).TokenSource;if (tokenSource is Lexer){Lexer lexer = (Lexer)tokenSource;return CompileParseTreePattern(pattern, patternRuleIndex, lexer);}}throw new NotSupportedException(""Parser can't discover a lexer to use"");}
","public virtual ParseTreePattern CompileParseTreePattern(string pattern, int patternRuleIndex){if (TokenStream!= null){ITokenSource tokenSource = TokenStream.GetTokenSource();if (tokenSource is Antlr4.Runtime.TokenSource.Lexer){Antlr4.Runtime.TokenSource.Lexer lexer = (Antlr4.Runtime.TokenSource.Lexer)tokenSource;return CompileParseTreePattern(pattern, patternRuleIndex, lexer);}}throw new NotSupportedException(""Parser can't discover a lexer to use"");}
","public virtual ParseTreePattern Create(string parse, int string){if (TokenStream!= null){ITokenSource parse = TokenStream.GetTokenSource();if (parse is Antlr4.Runtime.Language.Lexer){Antlr4.Runtime.Language.Lexer l = (Antlr4.Runtime.Language.Lexer)parse;return Create(parse, string, l);}}throw new NotSupportedException(""Parser can't discover a lexer to use"");}
",-1,"compileParseTreePattern,pattern,patternRuleIndex,tokenSource,lexer","compileParseTreePattern:0.13557808390586423,pattern:0.13447346973193303,patternRuleIndex:0.5138967690222321,tokenSource:0.4211143080914727,lexer:0.4354888791116839,",0,0,"patternRuleIndex:string,lexer:l,tokenSource:pattern,compileParseTreePattern:create,pattern:name,",0,0,Greedy,78,0.9235732992490132,failed,[],0.612620627992998,0.4115796737906727
433,"public BacktrackDBClusterResult backtrackDBCluster(BacktrackDBClusterRequest request) {request = beforeClientExecution(request);return executeBacktrackDBCluster(request);}
",22,"public BacktrackDBClusterResult backtrackDBCluster(BacktrackDBClusterRequest instruction) {instruction = beforeClientExecution(instruction);return executeBacktrackDBCluster(instruction);}
","public virtual BacktrackDBClusterResponse BacktrackDBCluster(BacktrackDBClusterRequest request){var options = new InvokeOptions();options.RequestMarshaller = BacktrackDBClusterRequestMarshaller.Instance;options.ResponseUnmarshaller = BacktrackDBClusterResponseUnmarshaller.Instance;return Invoke<BacktrackDBClusterResponse>(request, options);}
","public virtual BacktrackDBClusterResponse BacktrackDBCluster(BacktrackDBClusterRequest request){var options = new InvokeOptions();options.RequestMarshaller = BacktrackDBClusterRequestMarshaller.Instance;options.ResponseUnmarshaller = BacktrackDBClusterResponseUnmarshaller.Instance;return Invoke<BacktrackDBClusterResponse>(request, options);}
","public virtual BacktrackDBClusterResponse BacktrackDBCluster(BacktrackDBClusterRequest input){var options = new InvokeOptions();options.RequestMarshaller = BacktrackDBClusterRequestMarshaller.Instance;options.ResponseUnmarshaller = BacktrackDBClusterResponseUnmarshaller.Instance;return Invoke<BacktrackDBClusterResponse>(input, options);}
",-1,"backtrackDBCluster,request","backtrackDBCluster:0.0,request:0.3893258161237715,",0,0,"request:instruction,",0,0,Greedy,20,0.1449920336405436,failed,[],1.0,0.2808938157824735
434,"public String getName() {return strategyName;}
",10,"public String name() {return strategyName;}
","public override string GetName(){return strategyName;}
","public virtual string GetName(){return strategyName;}
","public virtual string Name(){return strategyName;}
",-1,getName,"getName:0.30345158801013866,",0,0,"getName:name,",0,0,Greedy,6,0.012203896045684814,failed,[],0.39067134262075354,0.28569220796452816
435,"public void copyTo(byte[] b, int o) {formatHexByte(b, o + 0, w1);formatHexByte(b, o + 8, w2);formatHexByte(b, o + 16, w3);formatHexByte(b, o + 24, w4);formatHexByte(b, o + 32, w5);}
",69,"public void format(byte[] data, int w) {formatHexByte(data, w + 0, w1);formatHexByte(data, w + 8, w2);formatHexByte(data, w + 16, w3);formatHexByte(data, w + 24, w4);formatHexByte(data, w + 32, w5);}
","public virtual void CopyTo(byte[] b, int o){FormatHexByte(b, o + 0, w1);FormatHexByte(b, o + 8, w2);FormatHexByte(b, o + 16, w3);FormatHexByte(b, o + 24, w4);FormatHexByte(b, o + 32, w5);}
","public override void CopyTo(byte[] b, int o){FormatHexByte(b, o + 0, w1);FormatHexByte(b, o + 8, w2);FormatHexByte(b, o + 16, w3);FormatHexByte(b, o + 24, w4);FormatHexByte(b, o + 32, w5);}
","public override void Append(byte[] data, int w){FormatHexByte(data, w + 0, w1);FormatHexByte(data, w + 8, w2);FormatHexByte(data, w + 16, w3);FormatHexByte(data, w + 24, w4);FormatHexByte(data, w + 32, w5);}
",-1,"copyTo,b,o","copyTo:0.3974164710254716,b:0.7282828336059601,o:0.5892918320610161,",0,0,"b:data,o:s,copyTo:format,",0,0,Greedy,37,0.3790952205657959,failed,[],0.9603041653475293,0.5177903212559597
